"ID.number","Name","State","Public.Private","Average.math.SAT","Average.verbal.SAT","Average.combined.SAT","average.ACT","Number.of.applicants","Number.accepted","Number.enrolled","Pct.students.top.10.HS","Full.time.students","Part.time.students","In.state.tuition","Out.of.state.tuition","Pct.faculty.with.PhDs","Student.faculty.ratio","Graduation.rate","Acceptance.rate"
3470,"South Dakota School of Mines and Tech.","SD",1,NA,NA,NA,24,1034,932,866,27,1691,557,1364,3573,80,15.5,NA,90.1353965183752
3471,"South Dakota State University","SD",1,NA,NA,NA,23,2807,2589,1701,13,7000,1103,1454,3811,62,15,67,92.2337014606341
10300,"University of South Dakota","SD",1,NA,NA,NA,22,2160,2031,1268,15,5368,1066,1454,3811,71,14.6,NA,94.0277777777778
3478,"Austin Peay State University","TN",1,NA,NA,NA,21,2863,2154,1179,NA,4772,2763,1616,5550,66,18.2,36,75.2357666783095
3479,"Belmont University","TN",2,522,490,1012,24,1220,974,481,28,1964,623,7800,7800,61,11.1,49,79.8360655737705
3480,"Bethel College","TN",2,NA,NA,NA,NA,502,384,104,11,347,74,6200,6200,63,11.7,35,76.4940239043825
3481,"Carson-Newman College","TN",2,NA,NA,NA,23,1096,951,464,27,1776,239,8150,8150,61,13.6,67,86.7700729927007
3482,"Christian Brothers University","TN",2,530,480,1010,24,880,520,224,16,1068,364,9300,9300,81,11.1,63,59.0909090909091
3485,"Cumberland University","TN",2,NA,NA,NA,NA,308,281,199,12,491,251,5500,5500,55,11.3,37,91.2337662337662
3486,"David Lipscomb University","TN",2,510,470,980,23,1239,1134,611,NA,1957,343,5775,5775,97,16.2,73,91.5254237288136
3487,"East Tennessee State University","TN",1,450,400,850,21,3330,2730,1303,15,6706,2640,1800,5800,73,14,42,81.981981981982
3490,"Fisk University","TN",2,456,425,881,21,1078,720,226,24,850,NA,6240,6240,74,12.5,43,66.7903525046382
3492,"Freed-Hardeman University","TN",2,485,458,943,22,895,548,314,20,1174,50,5500,5500,68,16.1,62,61.2290502793296
3496,"King College","TN",2,NA,NA,NA,NA,355,300,142,34,509,44,8664,8664,65,10.7,65,84.5070422535211
3497,"Knoxville College","TN",2,NA,NA,NA,NA,503,408,293,13,776,68,5400,5400,30,11.1,NA,81.1133200795229
3498,"Lambuth University","TN",2,NA,NA,NA,22,831,538,224,15,840,325,5170,5170,61,16.1,60,64.7412755716005
3500,"Lee College","TN",2,460,456,916,21,651,498,453,NA,1831,180,4788,4788,42,18.5,52,76.4976958525346
3501,"LeMoyne-Owen College","TN",2,NA,NA,NA,NA,409,261,177,15,983,149,4200,4200,59,16.2,NA,63.8141809290954
3502,"Lincoln Memorial University","TN",2,NA,NA,NA,23,787,562,363,21,925,605,5950,5950,67,14.6,53,71.4104193138501
3505,"Maryville College","TN",2,505,448,953,23,1464,888,176,26,624,128,11200,11200,80,11.1,51,60.655737704918
3509,"University of Memphis","TN",1,NA,NA,NA,22,3921,2557,1691,NA,10621,4864,1974,5908,77,16.9,33,65.2129558786024
3510,"Middle Tennessee State University","TN",1,503,439,942,20,4587,3423,2132,NA,12541,2885,1616,5550,69,19.2,39,74.6239372138653
3511,"Milligan College","TN",2,NA,NA,NA,23,610,461,189,26,685,49,8200,8200,63,12,64,75.5737704918033
3518,"Southern Coll. of Seventh-day Adventists","TN",2,NA,NA,NA,NA,699,660,349,NA,1198,296,8414,8414,49,14.1,59,94.4206008583691
3519,"Rhodes College","TN",2,NA,NA,NA,NA,2302,1831,391,58,1345,59,15200,15200,90,10.8,77,79.5395308427454
3522,"Tennessee State University","TN",1,NA,NA,NA,NA,6626,4122,721,24,4566,1913,1470,4836,72,18.6,41,62.2094778146695
3523,"Tennessee Technological University","TN",1,NA,NA,NA,NA,2594,2542,1580,11,6461,910,1740,4025,76,16.9,54,97.9953739398612
3525,"Tennessee Wesleyan College","TN",2,440,370,810,19,232,182,99,7,402,237,7070,7070,59,8.9,36,78.448275862069
3526,"Trevecca Nazarene College","TN",2,NA,NA,NA,NA,272,272,145,13,770,213,4750,4750,57,14,49,100
3527,"Tusculum College","TN",2,420,370,790,19,626,372,145,12,983,40,7700,7700,70,21.9,52,59.4249201277955
3528,"Union University","TN",2,NA,NA,NA,24,846,752,406,35,1688,502,5780,5780,44,13.5,NA,88.8888888888889
3529,"University of Tennessee at Chattanooga","TN",1,NA,NA,NA,22,2091,1338,991,NA,5359,1758,1824,5800,76,16.8,39,63.9885222381636
3530,"University of Tennessee at Knoxville","TN",1,525,468,993,23,7473,5372,3013,27,15749,3237,1830,5764,86,16.5,53,71.8854543021544
3531,"University of Tennessee at Martin","TN",1,NA,NA,NA,22,1934,1500,1123,NA,4669,675,1900,5832,68,19.6,48,77.559462254395
3534,"University of the South","TN",2,601,557,1158,27,1445,966,326,46,1129,24,15350,15350,89,10.3,82,66.8512110726644
3535,"Vanderbilt University","TN",2,640,559,1199,28,7791,4690,1499,71,5500,90,17865,17865,93,5.8,83,60.1976639712489
3536,"Bryan College","TN",2,NA,NA,NA,NA,315,242,108,NA,410,15,7300,7300,70,12.6,62,76.8253968253968
3537,"Abilene Christian University","TX",2,NA,NA,NA,22,1660,1232,721,23,2885,537,7440,7440,70,18.1,60,74.2168674698795
3541,"Angelo State University","TX",1,509,441,950,22,3540,2001,1016,24,4190,1512,840,5130,60,23.1,34,56.5254237288136
3543,"Austin College","TX",2,554,498,1052,24,948,798,295,42,1120,15,11280,11280,81,13,71,84.1772151898734
3557,"Concordia Lutheran College","TX",2,469,402,871,20,232,216,106,16,534,172,6900,6900,67,12.1,42,93.1034482758621
3560,"Dallas Baptist University","TX",2,497,435,932,22,360,314,155,37,848,1542,5400,5400,48,14.4,87,87.2222222222222
3564,"East Texas Baptist University","TX",2,NA,NA,NA,21,379,341,265,10,1050,151,4950,4950,62,15.7,38,89.9736147757256
3565,"East Texas State University","TX",1,467,411,878,21,2219,1441,719,NA,4129,1343,1580,5390,87,21.8,35,64.9391617845877
3571,"Hardin-Simmons University","TX",2,510,470,980,22,467,424,350,16,1365,334,6300,6300,75,13.7,38,90.7922912205567
3575,"Howard Payne University","TX",2,458,405,863,20,516,454,322,13,1201,214,5190,5190,59,12.7,37,87.984496124031
3576,"Houston Baptist University","TX",2,498,432,930,22,413,330,215,NA,1247,430,5400,5400,65,14,56,79.9031476997579
3577,"Huston-Tillotson College","TX",2,336,450,786,16,261,159,114,7,455,84,5180,5180,55,11,NA,60.9195402298851
3578,"Incarnate Word College","TX",2,480,441,921,21,1163,927,386,16,1685,556,8840,8840,67,11.4,95,79.7076526225279
3581,"Lamar University","TX",1,459,413,872,20,2336,1725,1043,10,5438,4058,864,4752,48,18.4,26,73.8441780821918
3584,"LeTourneau University","TX",2,552,491,1043,24,477,417,204,29,1532,77,8840,8840,58,20.8,56,87.4213836477987
3586,"Lubbock Christian University","TX",2,NA,NA,NA,21,550,500,275,9,863,218,6612,6612,39,11.9,39,90.9090909090909
3588,"University of Mary Hardin-Baylor","TX",2,NA,NA,NA,NA,478,416,259,15,1351,555,4950,4950,46,16.4,NA,87.0292887029289
3591,"McMurry University","TX",2,500,408,908,21,578,411,187,25,880,477,6930,6930,57,11,32,71.1072664359862
3592,"Midwestern State University","TX",1,NA,NA,NA,NA,1597,1125,751,NA,3404,1734,840,5130,95,21.6,36,70.4445835942392
3594,"University of North Texas","TX",1,526,467,993,23,4418,2737,2049,23,14047,5134,672,4104,86,22.6,35,61.9511090991399
3598,"Our Lady of the Lake University","TX",2,434,407,841,NA,2308,1336,295,22,1202,942,8530,8530,56,14.9,37,57.8856152512998
3599,"University of Texas-Pan American","TX",1,NA,NA,NA,NA,4040,4040,1800,NA,7410,3055,991,3486,92,22.9,16,100
3604,"Rice University","TX",2,NA,NA,NA,NA,7935,1514,633,87,2674,NA,9950,9950,91,8.6,91,19.0800252047889
3606,"Sam Houston State University","TX",1,NA,NA,NA,21,4839,3549,1577,41,8901,2245,840,5130,76,27.2,43,73.3415995040298
3610,"Schreiner College","TX",2,470,420,890,22,584,413,131,19,521,99,8955,8955,51,11.8,52,70.7191780821918
3613,"Southern Methodist University","TX",2,NA,NA,NA,NA,4301,3455,1166,41,4892,387,12772,12772,74,13.5,72,80.3301557777261
3615,"Southwest Texas State University","TX",1,482,425,907,21,8532,5316,2421,14,13806,4277,840,4860,70,21.2,39,62.3066104078762
3619,"Southwestern Adventist College","TX",2,419,395,814,21,321,318,172,11,620,280,7536,7536,44,13,36,99.0654205607477
3620,"Southwestern University","TX",2,577,526,1103,25,1244,912,352,44,1177,43,11850,11850,83,11.3,67,73.3118971061093
3621,"St. Edward's University","TX",2,483,438,921,22,1272,1012,375,20,1732,936,9428,9428,76,15.7,46,79.559748427673
3623,"St. Mary's University of San Antonio","TX",2,516,454,970,22,1243,1020,414,33,2149,418,8678,8678,82,16.2,72,82.059533386967
3624,"Stephen F. Austin State University","TX",1,467,472,939,21,5870,4461,2272,12,9851,1289,780,4860,85,21.4,50,75.9965928449744
3625,"Sul Ross State University","TX",1,397,347,744,17,NA,NA,305,7,1535,412,672,3888,68,18.8,28,NA
3630,"Prairie View A. and M. University","TX",1,377,332,709,17,2405,2234,1061,10,4564,448,840,4290,55,19.4,35,92.8898128898129
3631,"Tarleton State University","TX",1,441,391,832,20,1195,1095,923,NA,4856,724,840,4860,60,21.9,41,91.6317991631799
3636,"Texas Christian University","TX",2,NA,NA,NA,NA,4095,3079,1195,33,5064,660,8490,8490,81,14.8,64,75.1892551892552
3637,"Jarvis Christian College","TX",2,341,316,657,11,575,482,206,9,542,9,3750,3750,48,12.1,25,83.8260869565217
3638,"Texas College","TX",2,330,290,620,16,254,189,189,15,503,40,3605,3605,37,18.4,26,74.4094488188976
3639,"Texas A&M University at Kingsville","TX",1,NA,NA,NA,18,1822,1481,1055,10,4455,941,NA,NA,89,19.7,42,81.2843029637761
3641,"Texas Lutheran College","TX",2,498,436,934,22,497,423,215,27,895,429,7850,7850,54,13.8,50,85.1106639839034
3642,"Texas Southern University","TX",1,390,420,810,19,4345,3245,2604,15,5584,3101,780,7860,65,18.2,10,74.6835443037975
3644,"Texas Tech University","TX",1,526,456,982,23,6334,5051,2957,25,16785,2780,780,4860,82,24.7,41,79.7442374486896
3645,"Texas Wesleyan University","TX",2,426,415,841,20,592,501,279,19,1204,392,6400,6400,80,14.5,43,84.6283783783784
3646,"Texas Woman's University","TX",1,NA,NA,NA,NA,989,777,474,NA,3791,1961,647,2279,67,14.3,35,78.5642062689585
3647,"Trinity University","TX",2,635,575,1210,NA,2425,1818,601,62,2110,95,12240,12240,94,9.6,93,74.9690721649485
3651,"University of Dallas","TX",2,593,550,1143,26,681,588,246,44,1058,73,10760,10760,85,13.4,63,86.3436123348018
3652,"University of Houston-Main Campus","TX",1,537,447,984,22,6233,3990,2150,32,15340,9355,672,4104,NA,14.6,32,64.0141184020536
3654,"University of St. Thomas","TX",2,560,500,1060,26,374,280,185,45,995,408,8550,8550,75,12.6,62,74.8663101604278
3656,"University of Texas at Arlington","TX",1,506,434,940,21,3281,2559,1448,19,10975,8431,1206,4422,73,21,29,77.9945138677233
3658,"University of Texas at Austin","TX",1,603,523,1126,25,14752,9572,5329,48,30017,5189,840,5130,91,19.7,65,64.8861171366594
3661,"University of Texas at El Paso","TX",1,NA,NA,NA,19,3528,2941,2252,NA,9551,4817,672,4104,88,23.1,NA,83.3616780045352
3663,"Wayland Baptist University","TX",2,470,440,910,20,253,216,196,NA,829,1817,5100,5100,50,13.6,91,85.3754940711462
3665,"West Texas A&M University","TX",1,450,440,890,21,1950,1506,1023,7,4111,1301,672,4104,70,21.9,34,77.2307692307692
6967,"Baylor University","TX",2,NA,NA,NA,NA,6075,5349,2367,34,9919,484,6450,6450,71,18.5,72,88.0493827160494
9741,"University of Texas at Dallas","TX",1,632,556,1188,27,1089,780,410,46,2106,2919,784,4536,91,20.8,NA,71.6253443526171
9930,"Univ. of Texas of the Permian Basin","TX",1,438,401,839,19,116,90,59,14,841,704,840,5130,84,15.5,NA,77.5862068965517
10115,"University of Texas at San Antonio","TX",1,484,423,907,21,4217,3100,1686,17,9375,5457,672,4104,94,25.3,50,73.511975337918
10298,"Texas A&M University at Galveston","TX",1,NA,NA,NA,NA,529,481,243,22,1206,134,780,4860,103,17.4,43,90.9262759924386
10366,"Texas A&M Univ. at College Station","TX",1,578,491,1069,25,14474,10519,6392,49,31643,2798,840,5130,89,23.1,69,72.6751416332735
12826,"University of Houston - Downtown","TX",1,NA,NA,NA,NA,1541,1541,1108,NA,3357,4701,672,4104,75,20.6,8,100
20648,"Ambassador University","TX",2,516,493,1009,NA,397,244,223,32,1083,58,2700,2700,34,17.2,NA,61.4609571788413
3670,"Brigham Young University at Provo","UT",2,NA,NA,NA,NA,7365,5402,4615,48,27378,1253,2340,2340,76,20.5,33,73.346911065852
3675,"University of Utah","UT",1,543,484,1027,24,5095,4491,2400,27,13894,8374,1954,6857,89,12.8,37,88.1452404317959
3677,"Utah State University","UT",1,520,480,1000,22,4281,3825,2426,26,10657,4257,1650,5775,83,18.7,NA,89.3482831114226
3678,"Southern Utah University","UT",1,NA,NA,NA,NA,1685,1640,856,NA,3684,678,1221,4362,62,20.5,59,97.3293768545994
3680,"Weber State University","UT",1,NA,NA,NA,21,2632,2509,1750,NA,8609,5680,1377,5148,66,23.9,38,95.3267477203648
3681,"Westminster College of Salt Lake City","UT",2,NA,NA,NA,NA,917,720,213,21,979,743,8820,8820,68,10.5,50,78.5169029443839
3702,"Averett College","VA",2,469,424,893,NA,627,556,172,16,777,538,9925,9925,59,22.4,48,88.6762360446571
3703,"Bluefield College","VA",2,431,388,819,20,377,358,181,15,653,129,7150,7150,61,17.8,53,94.9602122015915
3704,"Bridgewater College","VA",2,NA,NA,NA,NA,838,673,292,22,881,55,10265,10265,68,13.2,82,80.3102625298329
3705,"College of William and Mary","VA",1,640,600,1240,NA,7117,3106,1217,68,5186,134,2808,11720,89,12.1,93,43.6419839820149
3706,"Christopher Newport University","VA",1,442,404,870,NA,883,766,428,3,2910,1749,2332,7860,80,21.2,48,86.7497168742922
3708,"Eastern Mennonite College","VA",2,NA,NA,NA,NA,486,440,227,19,903,59,9650,9650,46,11.4,82,90.5349794238683
3709,"Emory & Henry College","VA",2,485,445,930,23,765,646,226,30,809,32,8578,8578,79,13.9,82,84.4444444444444
3711,"Ferrum College","VA",2,431,388,819,NA,1339,1107,336,12,1051,82,9400,9400,53,12.5,22,82.6736370425691
3713,"Hampden - Sydney College","VA",2,564,517,1081,NA,817,644,307,20,945,1,13218,13218,95,13.3,69,78.8249694002448
3714,"Hampton University","VA",2,475,442,917,NA,7178,3755,1433,25,4623,740,7161,7161,60,14,70,52.3126219002508
3715,"Hollins College","VA",2,502,505,1007,23,602,498,215,26,795,74,13470,13470,78,11.1,72,82.7242524916943
3719,"Longwood College","VA",1,497,455,952,23,2747,1870,724,12,2874,118,2606,7920,74,18.4,62,68.0742628321806
3720,"Lynchburg College","VA",2,NA,NA,NA,NA,1756,1500,366,3,1524,280,12450,12450,62,12.4,70,85.4214123006834
3721,"James Madison University","VA",1,586,521,1107,NA,11223,5285,2082,32,9652,742,3900,7994,77,17.9,98,47.0907956874276
3723,"Mary Baldwin College","VA",2,468,461,929,NA,499,441,199,26,846,377,11200,11200,66,6.8,90,88.376753507014
3724,"Marymount University","VA",2,467,440,907,NA,941,772,214,10,1247,776,11390,11390,77,10.6,55,82.0403825717322
3728,"Old Dominion University","VA",1,494,440,934,NA,4569,3110,1251,18,8346,2501,3854,9464,79,15.1,45,68.0674108119939
3732,"Radford University","VA",1,490,460,950,22,5702,4894,1742,15,8077,472,2924,6684,73,19.6,62,85.8295334970186
3733,"Randolph-Macon College","VA",2,533,483,1016,NA,1771,1325,306,21,1071,27,13840,13840,77,10.7,74,74.8164878599661
3734,"Randolph-Macon Woman's College","VA",2,517,502,1019,25,696,616,169,35,653,56,13970,13970,88,9.2,68,88.5057471264368
3735,"Virginia Commonwealth University","VA",1,488,449,937,NA,4963,3497,1567,18,10262,5065,3034,10217,81,8.7,45,70.4614144670562
3736,"Roanoke College","VA",2,532,487,1019,NA,2227,1790,437,27,1460,239,13425,13425,85,13,72,80.3771890435564
3737,"Shenandoah University","VA",2,477,438,915,20,818,620,218,NA,868,247,10700,10700,60,9.2,59,75.7946210268949
3739,"St. Paul's College","VA",2,NA,NA,NA,NA,651,581,243,8,617,34,5000,5000,45,14,45,89.247311827957
3742,"Sweet Briar College","VA",2,510,500,1010,24,462,402,146,36,527,41,14500,14500,91,6.5,61,87.012987012987
3744,"University of Richmond","VA",2,NA,NA,NA,NA,5892,2718,756,46,2854,594,14500,14500,75,11.7,100,46.1303462321792
3746,"Mary Washington College","VA",1,NA,NA,NA,NA,4350,2178,756,39,2997,736,2026,6490,75,17.6,84,50.0689655172414
3747,"Clinch Valley Coll. of  the Univ. of Virginia","VA",1,449,406,855,NA,689,561,250,15,1125,422,3093,7168,67,18.1,46,81.422351233672
3749,"George Mason University","VA",1,NA,NA,NA,NA,5653,4326,1727,17,9528,3822,4044,10800,93,19.3,46,76.5257385459048
3752,"Virginia Intermont College","VA",2,427,410,837,19,411,354,138,14,495,61,8170,8170,32,12.3,48,86.1313868613139
3753,"Virginia Military Institute","VA",1,541,484,1025,22,904,683,349,16,1191,NA,2980,9020,84,11.1,68,75.5530973451327
3754,"Virginia Tech","VA",1,NA,NA,NA,NA,15712,11719,4277,29,18511,604,3926,10260,85,13.8,73,74.5863034623218
3764,"Virginia State University","VA",1,NA,NA,NA,NA,2996,2440,704,2,3006,338,1894,5587,61,16,31,81.4419225634179
3765,"Norfolk State University","VA",1,NA,NA,NA,NA,4066,3891,1358,NA,6640,972,2782,6276,57,15.8,NA,95.6960157402853
3766,"Virginia Union University","VA",2,343,317,660,NA,1847,1610,453,19,1298,67,7384,7384,51,13.7,30,87.1683811586356
3767,"Virginia Wesleyan College","VA",2,NA,NA,NA,NA,1470,900,287,20,1130,417,10900,10900,70,15.7,68,61.2244897959184
3768,"Washington and Lee University","VA",2,NA,NA,NA,NA,3315,1096,425,68,1584,3,13750,13750,81,9.6,90,33.0618401206636
6968,"University of Virginia","VA",1,NA,NA,NA,NA,15849,5384,2678,74,11278,114,3724,12212,90,9.5,95,33.9705975140387
10392,"Liberty University","VA",2,NA,NA,NA,NA,2814,2810,769,NA,3350,253,5700,5700,55,17.9,NA,99.8578535891969
29261,"Christendom College","VA",2,568,568,1136,23,81,72,51,33,139,3,8730,8730,92,9.3,58,88.8888888888889
3682,"Bennington College","VT",2,551,565,1116,NA,519,327,114,25,457,2,21700,21700,35,10.1,55,63.0057803468208
3683,"Castleton State College","VT",1,459,416,875,21,1257,940,363,9,1547,294,3660,7656,89,14.7,79,74.7812251392204
3685,"College of St. Joseph","VT",2,390,400,790,NA,141,118,55,12,201,173,8300,8300,53,9.5,76,83.6879432624114
3686,"Goddard College","VT",2,489,511,1000,NA,96,87,49,NA,257,NA,13936,13936,56,14.5,100,90.625
3687,"Green Mountain College","VT",2,440,440,880,NA,780,628,198,7,545,42,11750,11750,77,14,76,80.5128205128205
3688,"Johnson State College","VT",1,436,412,848,NA,833,669,279,3,1224,345,3312,7656,80,14.4,36,80.31212484994
3689,"Lyndon State College","VT",1,NA,NA,NA,NA,535,502,223,6,959,150,3168,7320,48,12.6,51,93.8317757009346
3690,"Marlboro College","VT",2,520,550,1070,NA,268,187,63,NA,260,11,18375,18375,56,7.5,61,69.7761194029851
3691,"Middlebury College","VT",2,NA,NA,NA,NA,3456,1171,451,64,2016,39,25750,25750,87,10.5,97,33.8831018518519
3692,"Norwich University","VT",2,NA,NA,NA,20,1743,1625,626,8,1862,382,14134,14134,71,13.1,63,93.2300631095812
3693,"Southern Vermont College","VT",2,NA,NA,NA,NA,520,204,108,11,418,279,8940,8940,28,13.4,57,39.2307692307692
3694,"Saint Michael's College","VT",2,524,479,1003,NA,1910,1380,463,16,1715,106,13030,13030,79,14.5,84,72.2513089005236
3695,"Trinity College","VT",2,420,410,830,NA,222,185,91,16,484,541,11010,11010,58,10.4,78,83.3333333333333
3696,"University of Vermont","VT",1,553,488,1041,NA,7663,6008,1735,18,7353,1674,6210,15516,87,9.9,79,78.4027143416417
3771,"Central Washington University","WA",1,NA,NA,NA,NA,2785,2011,1007,8,6507,898,2053,7242,67,18.1,51,72.2082585278277
3775,"Eastern Washington University","WA",1,400,350,750,17,2231,1908,767,NA,6561,559,2256,7974,69,17,47,85.5221873599283
3777,"Heritage College","WA",2,NA,NA,NA,NA,97,62,21,NA,286,227,5820,5820,48,9.5,100,63.9175257731959
3778,"Gonzaga University","WA",2,539,492,1031,25,1886,1524,526,31,2523,296,13000,13000,78,14.7,69,80.8059384941675
3785,"Pacific Lutheran University","WA",2,531,474,1005,23,1603,1392,504,31,2580,302,13312,13312,78,11,83,86.8371802869619
3788,"Seattle Pacific University","WA",2,498,455,953,NA,1183,1016,411,42,1922,704,12669,12669,83,16.8,66,85.883347421809
3790,"Seattle University","WA",2,525,464,989,24,2115,1540,494,28,2993,347,12825,12825,85,12.2,89,72.8132387706856
3794,"St. Martin's College","WA",2,480,460,940,19,191,165,63,5,494,574,11550,11550,43,14.5,40,86.3874345549738
3797,"University of Puget Sound","WA",2,581,520,1101,26,4044,2826,688,51,2738,138,16230,16230,79,15,63,69.8813056379822
3798,"University of Washington","WA",1,NA,NA,NA,NA,12749,7025,3343,40,20356,4582,2907,8199,96,9,65,55.1023609694878
3799,"Walla Walla College","WA",2,NA,NA,NA,22,559,402,308,NA,1522,151,10671,10671,48,11.5,NA,71.9141323792487
3800,"Washington State University","WA",1,NA,NA,NA,NA,6540,5839,2440,31,14445,1344,2907,8200,84,16.9,56,89.2813455657492
3802,"Western Washington University","WA",1,530,470,1000,24,5548,3563,1549,30,8909,506,2406,8124,83,22.7,61,64.2213410237923
3803,"Whitman College","WA",2,600,550,1150,27,1861,998,359,45,1220,46,16670,16670,80,10.5,72,53.6270822138635
3804,"Whitworth College","WA",2,544,490,1034,24,1121,926,372,43,1270,160,12660,12660,80,16.9,80,82.6048171275647
8155,"Evergreen State College","WA",1,521,521,1042,NA,1801,1101,438,14,3065,363,1785,6297,75,18.1,68,61.1327040533037
3832,"Alverno College","WI",2,NA,NA,NA,20,494,313,157,23,1317,1235,8352,8352,36,11.1,55,63.3603238866397
3835,"Beloit College","WI",2,575,549,1124,26,1320,923,284,26,1085,81,16304,16304,87,11.1,69,69.9242424242424
3838,"Carroll College","WI",2,NA,NA,NA,22,1160,991,352,19,1357,737,12200,12200,74,17.8,79,85.4310344827586
3839,"Carthage College","WI",2,520,460,980,22,1616,1427,434,20,1405,580,13125,13125,74,15.9,62,88.3044554455445
3842,"Concordia University Wisconsin","WI",2,NA,NA,NA,22,845,690,323,NA,1870,1720,9300,9300,49,20.5,57,81.6568047337278
3854,"Lakeland College","WI",2,NA,NA,NA,20,497,452,231,24,887,1957,9400,9400,49,17.2,57,90.9456740442656
3856,"Lawrence University","WI",2,NA,NA,NA,NA,1243,947,324,50,1129,74,17163,17163,76,10.1,77,76.1866452131939
3861,"Marian College of Fond du Lac","WI",2,NA,NA,NA,20,824,670,337,15,1160,653,9400,9400,37,8.4,59,81.3106796116505
3863,"Marquette University","WI",2,561,492,1053,25,5152,4600,1685,36,7016,804,11610,11610,86,13.5,77,89.2857142857143
3868,"Milwaukee School of Engineering","WI",2,NA,NA,NA,25,1217,1088,496,36,1773,884,11505,11505,35,16.7,67,89.4001643385374
3869,"Mount Mary College","WI",2,520,510,1030,20,235,217,121,12,931,487,8950,8950,51,10.7,78,92.3404255319149
3875,"Northland College","WI",2,490,475,965,21,907,802,200,15,726,61,9570,9570,58,15.9,52,88.4233737596472
3884,"Ripon College","WI",2,557,513,1070,24,587,501,211,28,735,28,15200,15200,87,9.4,64,85.3492333901193
3892,"St. Norbert College","WI",2,614,553,1167,24,1334,1243,568,30,1946,95,12140,12140,74,15.1,88,93.1784107946027
3895,"University of Wisconsin at Madison","WI",1,NA,NA,NA,NA,14901,10932,4631,36,23945,2200,2737,9096,93,11.5,72,73.3642037447151
3896,"University of Wisconsin at Milwaukee","WI",1,NA,NA,NA,22,5244,3782,1930,12,11561,7443,2771,8786,79,15.9,38,72.1205186880244
3899,"University of Wisconsin at Green Bay","WI",1,NA,NA,NA,22,2409,1939,759,17,3819,1347,2284,6900,81,22.2,46,80.4898298048983
3911,"Viterbo College","WI",2,NA,NA,NA,22,647,518,271,17,1014,387,9140,9140,51,10.7,73,80.0618238021638
3915,"University of Wisconsin-Stout","WI",1,NA,NA,NA,21,2593,1966,1030,9,6038,579,1916,6704,78,21,65,75.8195140763594
3917,"Univ. of Wisconsin at Eau Claire","WI",1,525,460,985,23,5729,4520,1957,20,8516,1264,2208,6996,80,19.3,61,78.8968406353639
3919,"Univ.  of Wisconsin at La Crosse","WI",1,NA,NA,NA,NA,4918,3965,1704,18,7306,707,2369,7157,NA,21.3,54,80.6222041480276
3921,"Univ. of Wisconsin at Platteville","WI",1,NA,NA,NA,22,2733,2000,917,NA,4381,437,1920,6400,66,20.6,59,73.1796560556165
3923,"Univ. of Wisconsin at River Falls","WI",1,NA,NA,NA,NA,NA,NA,NA,16,4342,478,2304,7092,69,18.1,46,NA
3924,"Univ. of Wisconsin at Stevens Point","WI",1,NA,NA,NA,22,4191,3090,1375,17,7198,998,2355,7142,NA,19.2,67,73.7294201861131
3925,"University of Wisconsin-Superior","WI",1,NA,NA,NA,21,910,910,342,14,1434,417,2050,7032,75,15.2,36,100
3926,"University of Wisconsin-Whitewater","WI",1,NA,NA,NA,21,4400,3719,1472,12,7804,1552,2300,6950,90,23.1,67,84.5227272727273
5015,"University of Wisconsin at Parkside","WI",1,NA,NA,NA,20,1705,1339,772,9,2999,1825,NA,NA,87,18.4,28,78.533724340176
9630,"Univ. of Wisconsin at OshKosh","WI",1,NA,NA,NA,22,4800,2900,1515,14,7764,1472,2158,6874,73,19.2,56,60.4166666666667
21366,"Wisconsin Lutheran College","WI",2,NA,NA,NA,23,152,128,75,17,282,22,9100,9100,48,8.5,50,84.2105263157895
3806,"Alderson-Broaddus College","WV",2,443,394,837,20,582,498,172,21,799,78,10468,10468,40,11.5,52,85.5670103092783
3808,"Bethany College","WV",2,479,448,927,23,664,515,210,12,712,10,15700,15700,80,13,59,77.5602409638554
3809,"Bluefield State College","WV",1,420,370,780,19,1046,832,518,15,1463,1150,1856,4498,24,16.3,42,79.5411089866157
3810,"Concord College","WV",2,NA,NA,NA,20,1497,1469,383,NA,2028,773,2052,4426,55,19.2,49,98.1295925183701
3811,"Davis & Elkins College","WV",2,437,399,836,19,629,501,183,10,754,187,9400,9400,64,12.8,94,79.6502384737679
3812,"Fairmont State College","WV",1,NA,NA,NA,19,2485,1800,1800,10,4540,2073,1800,4238,37,19.6,50,72.4346076458752
3813,"Glenville State College","WV",1,NA,NA,NA,19,1246,1246,553,8,1595,669,1782,4080,25,17.3,65,100
3815,"Marshall University","WV",2,465,450,915,23,4226,3666,2007,14,7703,2339,1660,5094,77,16.6,50,86.7486985328916
3818,"University of Charleston","WV",2,505,443,948,21,682,535,204,22,771,611,9500,9500,26,2.5,57,78.4457478005865
3820,"Salem-Teikyo University","WV",2,NA,NA,NA,22,489,384,120,23,700,45,10575,10575,46,13,98,78.5276073619632
3822,"Shepherd College","WV",2,481,422,903,24,1405,1167,557,20,2452,1113,2064,4694,57,16.5,46,83.0604982206406
3823,"West Liberty State College","WV",1,NA,NA,NA,19,1164,1062,478,12,2138,227,1900,4470,33,16.3,60,91.2371134020619
3825,"West Virginia Institute of Technology","WV",1,NA,NA,NA,20,1594,1572,675,NA,2432,616,3954,NA,NA,15.3,56,98.6198243412798
3826,"West Virginia State College","WV",1,NA,NA,NA,18,1869,NA,957,NA,2817,1939,1988,4616,38,19.2,NA,NA
